Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Moçambique,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Noruega,7179,50464.0,2014,2.66,+12.51%,2.35,2.18,2.76,7215.08,118590.4,6.99,16.44,Europa,0.68,Baixo
Nova Caledônia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,2800,13675.0,2014,2.66,+12.51%,2.35,2.18,2.76,2814.07,32136.25,4.86,11.42,Austrália/Oceania,0.18,Muito Baixo
Omã,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,165289,773767.0,2014,2.66,+12.51%,2.35,2.18,2.76,166119.6,1818352.45,4.66,10.95,Europa,10.35,Alto
Palau,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Paraguai,521847,908028.0,2014,2.66,+12.51%,2.35,2.18,2.76,524469.35,2133865.8,1.73,4.07,América do Sul,12.15,Alto
Peru,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,30181,107957.0,2014,2.66,+12.51%,2.35,2.18,2.76,30332.66,253698.95,3.56,8.36,Europa,1.44,Médio
Porto Rico,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,71544,79141.0,2014,2.66,+12.51%,2.35,2.18,2.76,71903.52,185981.35,1.1,2.59,Europa,1.06,Alto
Quênia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,305807,1373747.0,2014,2.66,+12.51%,2.35,2.18,2.76,307343.72,3228305.45,4.47,10.5,Europa,18.38,Alto
República Dominicana,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,190656,61440.0,2014,2.66,+12.51%,2.35,2.18,2.76,191614.07,144384.0,0.32,0.75,Europa,0.82,Alto
São Cristóvão e Névis,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,10404,51057.0,2014,2.66,+12.51%,2.35,2.18,2.76,10456.28,119983.95,4.88,11.47,Europa,0.68,Baixo
Suíça,27933,231762.0,2014,2.66,+12.51%,2.35,2.18,2.76,28073.37,544640.7,8.26,19.4,Europa,3.1,Médio
Suriname,6,19.0,2014,2.66,+12.51%,2.35,2.18,2.76,6.03,44.65,3.15,7.4,América do Sul,0.0,Muito Baixo
Tailândia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Taiwan,12519,67907.0,2014,2.66,+12.51%,2.35,2.18,2.76,12581.91,159581.45,5.4,12.68,Ásia,0.91,Baixo
Tanzânia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,4500,35005.0,2014,2.66,+12.51%,2.35,2.18,2.76,4522.61,82261.75,7.74,18.19,,0.47,Baixo
Togo,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,360,1600.0,2014,2.66,+12.51%,2.35,2.18,2.76,361.81,3760.0,4.42,10.39,,0.02,Muito Baixo
Tunísia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tuvalu,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vanuatu,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,14,232.0,2014,2.66,+12.51%,2.35,2.18,2.76,14.07,545.2,16.49,38.75,América do Sul,0.0,Muito Baixo
Vietnã,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Afeganistão,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
África do Sul,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Alemanha,10680,44780.0,2015,3.96,+49.04%,3.34,2.55,4.25,10733.67,149565.2,4.17,13.93,Europa,1.62,Médio
Angola,1908,17089.0,2015,3.96,+49.04%,3.34,2.55,4.25,1917.59,57077.26,8.91,29.77,África,0.62,Baixo
Anguilla,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antígua e Barbuda,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antilhas Holandesas,6660,10545.0,2015,3.96,+49.04%,3.34,2.55,4.25,6693.47,35220.3,1.58,5.26,,0.38,Baixo
Arábia Saudita,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Argélia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Argentina,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Aruba,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Austrália,7437,48011.0,2015,3.96,+49.04%,3.34,2.55,4.25,7474.37,160356.74,6.42,21.45,Austrália/Oceania,1.73,Médio
Áustria,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Bahamas,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bangladesh,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Barbados,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Barein,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Bélgica,4473,26399.0,2015,3.96,+49.04%,3.34,2.55,4.25,4495.48,88172.66,5.87,19.61,Europa,0.95,Baixo
Belice,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Benin,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Bermudas,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bolívia,10674,12990.0,2015,3.96,+49.04%,3.34,2.55,4.25,10727.64,43386.6,1.21,4.04,América do Sul,0.47,Médio
Bósnia-Herzegovina,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Brasil,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Bulgária,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cabo Verde,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Camarões,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,24547,118394.0,2015,3.96,+49.04%,3.34,2.55,4.25,24670.35,395435.96,4.8,16.03,América do Norte e Central,4.28,Médio
Catar,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cayman,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Chile,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
China,47609,222866.0,2015,3.96,+49.04%,3.34,2.55,4.25,47848.24,744372.44,4.66,15.56,Ásia,8.05,Alto
Chipre,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Cingapura,1116,2774.0,2015,3.96,+49.04%,3.34,2.55,4.25,1121.61,9265.16,2.47,8.26,Ásia,0.1,Muito Baixo
Ilhas Cocos,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Colômbia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Comores,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Coréia do Sul,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Costa do Marfim,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,97965,108864.0,2015,3.96,+49.04%,3.34,2.55,4.25,98457.29,363605.76,1.11,3.69,América do Norte e Central,3.93,Alto
Curaçao,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Dinamarca,7080,29306.0,2015,3.96,+49.04%,3.34,2.55,4.25,7115.58,97882.04,4.12,13.76,Europa,1.06,Baixo
Dominica,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
El Salvador,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,765,3740.0,2015,3.96,+49.04%,3.34,2.55,4.25,768.84,12491.6,4.86,16.25,,0.14,Muito Baixo
Equador,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Eslováquia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Estados Unidos,195896,524109.0,2015,3.96,+49.04%,3.34,2.55,4.25,196880.4,1750524.06,2.66,8.89,,18.93,Alto
Estônia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Filipinas,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Finlândia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
França,1596,4749.0,2015,3.96,+49.04%,3.34,2.55,4.25,1604.02,15861.66,2.96,9.89,Europa,0.17,Muito Baixo
Gabão,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gibraltar,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Granada,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Guatemala,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Guiana,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guiana Francesa,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Haiti,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Honduras,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,1229,7837.0,2015,3.96,+49.04%,3.34,2.55,4.25,1235.18,26175.58,6.34,21.19,,0.28,Muito Baixo
Hungria,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Itália,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Jamaica,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,31597,87853.0,2015,3.96,+49.04%,3.34,2.55,4.25,31755.78,293429.02,2.77,9.24,Ásia,3.17,Médio
Jordânia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Luxemburgo,2295,17358.0,2015,3.96,+49.04%,3.34,2.55,4.25,2306.53,57975.72,7.53,25.14,Europa,0.63,Baixo
Macau,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Marshall,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Martinica,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Moçambique,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Noruega,1058,6021.0,2015,3.96,+49.04%,3.34,2.55,4.25,1063.32,20110.14,5.66,18.91,Europa,0.22,Muito Baixo
Nova Caledônia,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,809,3476.0,2015,3.96,+49.04%,3.34,2.55,4.25,813.07,11609.84,4.28,14.28,Austrália/Oceania,0.13,Muito Baixo
Omã,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,44987,186464.0,2015,3.96,+49.04%,3.34,2.55,4.25,45213.07,622789.76,4.12,13.77,Europa,6.73,Alto
Palau,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Paraguai,495428,741370.0,2015,3.96,+49.04%,3.34,2.55,4.25,497917.59,2476175.8,1.49,4.97,América do Sul,26.77,Alto
Peru,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2015,3.96,+49.04%,3.34,2.55,4.25,0.0,0.0,0.0,0.0,,0.0,Sem Volume
